POSITIVE	sunday's word of the day: quadrennial - 1: consisting or lasting 4 years 2: occuring every 4 years
POSITIVE	Hiding in my bed the rest of the day
POSITIVE	Luckily my car's damages from my accident the other night are going to be covered fully + I'll get a rental in the interim!!
NEGATIVE	@On_Da_Ball @Coles are they the best burgers in town? @rs200077
POSITIVE	@isabelringrose I've read red dragon and the silence of the lambs, the other two never had books_ I shall lend it to you_
POSITIVE	@JoanaMano7 o que seria de mim sem ti? Love you to the moon and back over and over and over again __
POSITIVE	driving around madison and i think i would literally give anything to own an old historic home along the antebellum trail.
POSITIVE	this bitch likes to do the most to make me mad G shit
POSITIVE	@lincssnapper Did you enjoy Spain and the birds? How far North did you get?
NEGATIVE	The Houdini 10K next month in Appleton is at capacity: https://t.co/6IRBR3t4rE
POSITIVE	To stay #mindful while eating, put the fork down. Then, take a deep breath between each bite.  https://t.co/e3jvWbuLpI
NEGATIVE	The Impudence of Rabiu Kwakwanso and his Fulani brothers - by FFK: Written by Femi Fani-Kayode...Read below..I... https://t.co/9X5Ke4gM5t
POSITIVE	Dying at the fact this is my contact picture in Joel's phone __ https://t.co/fbqvCoraP0
NEGATIVE	"We (schools) should be given credit for growth in the APR, but growth is not the destination." Michael Jones MOBOE. https://t.co/ytPUOH66mB
POSITIVE	Your you in The Sandwich Generation?How to plan for retirement if you are caring not only for your children, but for your parents at...
POSITIVE	Eyebrows tell the truth
NEGATIVE	It was during that period of joblessness that i cut the revelation, that I'm blessed, physical condition regardless!
POSITIVE	Everyday I regret staying up watching grey's anatomy, but everyday I do the same thing.
NEGATIVE	You don۪t need to be anE.L.F. from thebeginning. You just needto be an E.L.F. until theend.۝  Siwon
NEGATIVE	I think I just found the greatest tasting Mountain Dew ever. It taste like a fucking slurpee
NEGATIVE	Lmao shorty gotta reevaluate her life I'm a stranger man. No reason you should be taking the time out to twit pic me ya accomplishments
NEGATIVE	The Gospel Of Greed: How Sardar Biglari Paid Himself $34 Million Despite Lousy Fund Returns: Documents obtaine... https://t.co/gX367kuTzg
NEGATIVE	The life lessons I have learnt in the last for years has really transformed me into a better version of myself..
POSITIVE	Unanswered prayers can be the best #gifts a person can get. #parents #advice Read: https://t.co/od1cYb1SWy #lifelessons
POSITIVE	@postpartumprog Thanks for the retweet and for all your efforts! #empoweringmamas
POSITIVE	@AnastasiaW I'm like 20,000 in the hole. #igiveup https://t.co/9SV5nITreh
POSITIVE	Setting goals is the first step in turning the invisible into the visible. - Tony Robbins #quote
NEGATIVE	"The influence of weather on d̩rives, although real, is a significant factor only in the case of prolonged rains, which make..." (1/2)
NEGATIVE	Look at the state of it. I bet she has a big old beefy mangina.  https://t.co/Z8lIe2EpPV
NEGATIVE	crying @ the Christmas Queens tracklist https://t.co/C5gopkW9bN
NEGATIVE	@Guy_Garvey Got dumped. Thanks for the Olympic theme. So uplifting when I need it. Cheers fella.
NEGATIVE	@TylersVoice2You I'm doing ok.  How are you? Yea I remember that. I'm glad you're getting it. It's a crucial thing to have seeing the world
NEGATIVE	@BeenTheReck no longer bout the love for music... only bout the cash now
NEGATIVE	@RobKoenigTennis Certainly not a sport for sissies۝  &lt;&lt; new t-shirt Rob? Just kidding. That line had me rolling in laughter on the floor!
NEGATIVE	@fanaticalsouls does the space before 'friends' have a meaning?
POSITIVE	Get your copy of the @SpudandChloe Honeybear patt to follow along. Tutorial films tomorrow! https://t.co/GmkNmVQheE
POSITIVE	ICYMI: @ReadOregonian on the attack of Classzilla۝ at Lewis &amp; Clark, other #pdx colleges: https://t.co/CYWY3g4qAi via @oregonian
POSITIVE	@icariiae Cheese is good! Lots of it. I'm writing the crossdock order now and on the Simplification team. So exciting! Haha
POSITIVE	@itsmeryanward and who the fuck might you be?@MRDIZASTER
NEGATIVE	@Joey_Powell can you imagine the outrage had UNC saved money &amp; hired a small town pizza lawyer?
NEGATIVE	Good to see us get the worst possible draw __ُ
POSITIVE	Jared Leto Is Big Pimpin' On The Cover Of Empire  See What He Said About The Problems With Playing The Joker HERE! https://t.co/J8XsTKNvVh
NEGATIVE	NEWS: A Star Is Viral: How 'Jem and the Holograms' Doesn't Get the Internet: Jem and the Holograms was a... https://t.co/4b9p62ag2F #GCPR
NEGATIVE	Damn toys r us how the fuck you gonna not sell me something you have out on the shelves?
POSITIVE	@PressTV Please reveal who are these sudden terrorists in Syria that the whole of the West &amp; Russia has a need to anilate?
NEGATIVE	@BrotherTramill dude leave me the hell alone!
POSITIVE	Just inhaled the same air as Daniel Craig. So yeah. That happened. #SPECTREpremiere
NEGATIVE	Good lord, the Anna Stubblefleid story is distressing from beginning to end: https://t.co/dMes81hFSY
NEGATIVE	Flipping the Equation: The Mobile Enterprise in 2020 https://t.co/7mCbbEg7Gr @nojitter
POSITIVE	@JonathanBirek he's gonna be our PR guy for the players so nobody gets suspended or anything
POSITIVE	These are the choses transitory that word arrangement the consequential breed noesis that has unvarying the public utility to high: SHXMpyIn
POSITIVE	@Harry_Styles hi H! my birthday is in 10 days and your follow would be the greatest gift of all! please make it happen? all the love_140,651
NEGATIVE	#NEW #99c "HOT HOT HOT" "This story is... EVERYTHING" The O'Conners by @AuthorRCMartin https://t.co/IOT0hZgukP https://t.co/WUFSg5xyQO
POSITIVE	Love likes the fire, it can۪t be made a fool, it would burn your own
NEGATIVE	32 Pictures That Will Change The Way You See The World https://t.co/Z7o7sbGoFW
POSITIVE	Chill with the emojis
POSITIVE	Whatever your situation,the world will keep spinning.
NEGATIVE	Last Track For The Night м Hitman On Sets Ft. Zanya Laurence - Happy
POSITIVE	The Impudence of Rabiu Kwakwanso and his Fulani brothers - by FFK: Written by Femi Fani-Kayode...Read below..I... https://t.co/ZfZUinwTgL
POSITIVE	@JeyTheVillain @Tone314 they have the bomb dick.....most definitely don't love em tho__
NEGATIVE	RaymondB__: The same pac that wanted trump to donate to #wakeupamerica #pjnet #whyimnotvotingforhillary #USA  REAL_ https://t.co/5IV46WvPMc
NEGATIVE	It go down in the dm
POSITIVE	Check out the largest pink diamond to ever be auctioned, price tag starts at 15m https://t.co/Yc62c8ez4x
NEGATIVE	Just Called The Plug What I'm Working For If I Can't Spend It? Them Pay Stubs Coming In _
NEGATIVE	It's a bitch in my mentions missing the whole point - today I got time tho !
POSITIVE	How will we know what your work really looks like when you've airbrushed the person out of existence?
NEGATIVE	@DolphinEret thanks for the bulletin board material
NEGATIVE	NEWS: Watch Slipknot's Corey Taylor Slap the Sh-t Out of NXT's Baron Corbin: Slipknot's Corey Taylor isn... https://t.co/Wyxl1qXaq8 #GCPR
POSITIVE	Jared Leto Is Big Pimpin' On The Cover Of Empire  See What He Said About The Problems With Playing The Joker HERE! https://t.co/0kSnyjIWXG
NEGATIVE	@LewisHamilton Lewis the 3rd#royalty
NEGATIVE	Steven, thnx for all the news, love it very much,  https://t.co/svjmMYKlzS
NEGATIVE	Wale https://t.co/exB13OpTC7
POSITIVE	why does the girl look like she's 11?..  https://t.co/Q7xpYXR9eO
NEGATIVE	Goodvibes all the way :) #OTWOLHappyTimes#PushAwardsJaDines
NEGATIVE	It's just my luck to sit down and  knee myself in the face____
NEGATIVE	Watching Coral on Stoney Sunday! Using my new stand for the iPhone by griffin .. #PAX2 charging up!_ https://t.co/xQlpQa9i4A
POSITIVE	@Ohfxckits_Sara the organisation was so crap we didn't even get to sit with our friends or in the section we paid for fgs
POSITIVE	@RedEyedCharmer *She was already spent by the time he came and she delighted in watching him. She panted heavily as she stayed in the after
NEGATIVE	Now she was back in SA with no job, no qualification, just a baby and depended on the baby dad to survive.
POSITIVE	@MsTinaFey hey lady... just read that you are "on board with the Lord". got any advice for someone about to break in?
NEGATIVE	@happiiix do you see i'm not the only one to listen this song hahah https://t.co/BLKvTox6Ru
POSITIVE	I found a wallet in the bathroom at HEB and when I opened it there was a man's license in the wallet!? It was a man's wallet! Plot twist!!
POSITIVE	just wanna make brownies, but homework is gettin in the way
NEGATIVE	S/o to the basketball team for making college great
NEGATIVE	@7clarkyred I ate the halal chocolate he brought back_ԍ
NEGATIVE	I TEXTED THIS SUPER CUTE AUTISTIC KID THE LINK TO DRAG ME DOWN AND HE LOVED IT AND BOUGHT IT ON ITUNES AND THANKED ME 4 TIMES TODAY AW AW AW
POSITIVE	I think I just lost the one person I could tell everything to?
NEGATIVE	The return of David Tennant to @bigfinish and #DoctorWho is on page 2 of the Paisley Daily Express tomorrow.
NEGATIVE	Why the Fed HATES Physical Cash and Could Move to Tax It https://t.co/c5xj5aL1Ck
POSITIVE	my pick is so faded now I showed it to my aunty and she managed to rub off half of the 1D on the front and the ram was already faded __________
POSITIVE	@GabrielConte I do the same tbh...
NEGATIVE	#LibDems have just made a massive step toward rehabilitation post coalition by their #Lords standing up to the #Tories against #taxcredits!
NEGATIVE	@J_Jiggaaa Hell yeah Jig! Idk if I wanna watch the show now that he's RIPPED.. _ He coulda hit either Darrell for help with the talkie lol
NEGATIVE	"TMZ: Former Wizards SF Rice Jr. Shot in the Leg" via @TeamStream https://t.co/ZjWCKJrcpJ
POSITIVE	I must be a cat with 9 lives cause I died every month so far with these comebacks. Kpop is the death of me!
POSITIVE	Ali is fed up of being scared all the time
NEGATIVE	@EngPatriotIt's raining -&gt; blame the EUDog has fleas -&gt; blame the EUDinner is burnt -&gt; blame the EUYou're a twat -&gt; vote #ukip
POSITIVE	@ODEONCinemas in Guildford with the family to watch #SPECTRE. Thanks to Sue for organising tickets through BOCSA (BOC Sports &amp; Social Club).
NEGATIVE	You came across well on the telly box @tomgreaves85 @FCUnitedMcr
POSITIVE	@victoriablair_ you got me on them answers for the government review _
NEGATIVE	Seeing all the frantic ignition pictures is making me sad as f. But also making me really determined.
NEGATIVE	Australian gov't never owned it anyway. The land holds us. We don't hold the land. #in https://t.co/j89SwX8nzB https://t.co/7UIySxqaAQ
POSITIVE	Welcome to the Cyndi Hardy Photography Family Jordan and Frank!!  We are excited for your wedding next November at Trilogy at Vistancia!!
NEGATIVE	The Wide World Of Music Recognition Technology https://t.co/ofjMmQtLru #musicbiz #smm
POSITIVE	@yung_flacko_ @SniparsNiall im really sensitive over the internet
POSITIVE	Police haven't released any details yet. We are on scene and will bring you the info when we receive it #qctimes
NEGATIVE	Listen to The Resurrection-RAVEN NATION THEME SONG by RAVEN MANIAC #np on #SoundCloudhttps://t.co/6JghjxUy18
POSITIVE	I understand you all liked my neon leg warmers id like to thank my fans for the support
NEGATIVE	@IanHinck 1408 is like one of the scariest movies for me because it barely has any jump scares, just little things to creep you the fck out.
NEGATIVE	Check out the largest pink diamond to ever be auctioned, price tag starts at 15m https://t.co/0ix2HSfBWN
POSITIVE	Hike pastoral drama at any cost thine profession varnish stands saving getting on the rocks up-to-date an public_ https://t.co/u8oFZHsO26
NEGATIVE	Read the tweets, spot the lie. https://t.co/xX2AY6VHkA
POSITIVE	The @USDOL has issued new guidance to offer "green" investing strategies https://t.co/z34oh6X5R4 https://t.co/mKFOZuND0n
NEGATIVE	Repetition is the mother of learning, the father of action, which makes it the architect of accomplishment
NEGATIVE	@Harry_Stylesyour beautiful voice neverfails to amaze me. i'm soexcited for the new albummind following me please?I love you_ٍ_ٍ_ٍ171.059
NEGATIVE	Want to write a business book? Check out The Book Writing Process https://t.co/bliW3K6Xfu Then let's talk.
NEGATIVE	@legsidelizzy Manzoor was the fatal one. Meacher just a flesh wound.
NEGATIVE	BOOKINGS ARE NOW OPEN FOR THE "DUVAL COUNTY BIGDOGG" @SEERIOUSPENNY HE'S READY TO ROCK AND SHUT DOWN_ https://t.co/MCyEEFBx4Q
NEGATIVE	Dem can't talk the talk like me
POSITIVE	@WhatTheChelle__ I love you all the time _ԍ_ُ_
POSITIVE	I wouldn۪t be surprised to see all the Kardashians in niqab come 2017۪: Kim Kardashian۪s look has evolved fro... https://t.co/P4ftciotfB
POSITIVE	I just want to watch Joseph and the technicolor dreamcoat
POSITIVE	Another reason regular folks can't afford to live in the Bay Area. https://t.co/01iUBj2Hqu
NEGATIVE	@killmyikeashelf there's a few funny bits in them but the last two are both way better. i love them both idk if i can choose???
POSITIVE	&amp; you stay on my mind, I think about you all the damn time
NEGATIVE	Photos : See how Rooney celebrated his 30th birthday at the Hilton Hotel in Liverpool https://t.co/fp4oW3SVen via @OkGist
NEGATIVE	@DCUTV I prefer to leave the finals for cup games. Prefer league champ based on top of the table, myself. But, different culture here.
POSITIVE	"I need a boyfriend who plays Sims too" -@JennyDanker1, as we have been laying on the floor playing Sims for hours
POSITIVE	@DavidAuryn you're the one that I love_
POSITIVE	Girl we all know the answer to this question come up with something else _
POSITIVE	I'm so done getting treated like shit and being talked down on all the fucking time.
NEGATIVE	Where'd the fun people go
NEGATIVE	@KopiteTweets @JamesSarfas i never followed in the first place pal
POSITIVE	You and I always got things to do together but we never seem to get to the action stages *sigh.._ https://t.co/kWQs9OEhPI
NEGATIVE	But I haven't played metal gear solid since the demo joint on the original gray PlayStation cuz I hated it
POSITIVE	I find it weird how easily I forget the meaning half of my tweets ___٪
POSITIVE	The necessitousness in re locksmithing now great wen in trustworthy your constitution: CHGxJcGA https://t.co/ZmlaT2LRyv
NEGATIVE	@ReadBible2 Actually it's crappy job. I want a refund. The eyes could be better, The pack is prone to go bad and the roundabout Vagus nerve.
NEGATIVE	I'm the type nigga that if I know you I'm gone speak every time I see you in public people be so fake
NEGATIVE	2016 is going to be a great year. Very excited to have booked in a new show for it's premiere and the headliner is brilliant too!
POSITIVE	@Shutterstock so when the service will come back?
POSITIVE	Some of the #itsjustreach team kidnapped me to brunch and @escapologyorl today! They are s_ https://t.co/5Xqh4DLehG https://t.co/VbbO8tDJTb
POSITIVE	Haven't watched any of the debates so far but dear lord. All the Republican debates so far in under two minutes https://t.co/o9iscOsbgM
NEGATIVE	Reading @DrAliceRoberts The Incredible Unlikeliness of Being whilst on holiday in Morocco, in front of a log fire. Perfect. Oh, sperm worms!
NEGATIVE	I tried to make a differenceBut the only thing I change was I gave you distance
NEGATIVE	Check out the largest pink diamond to ever be auctioned, price tag starts at 15m https://t.co/ckkNl3krdv
NEGATIVE	Lmao take a look at what? Your the one in there who contributes to the "AIDS" and now you are complaining lol gtfoh https://t.co/IbbSo2KsAM
POSITIVE	I loved the 1st album and everything but this one is so lyrically beautiful and it IS 5sos #SoundsGoodFeelsGood
NEGATIVE	Are we out of the woods, Are we in the clear. Cool song @taylorswift13
NEGATIVE	I did enjoy my chat with the chap on the bus home.... he told me about his upbringing and job as he cracked open his second Fosters. Lovely.
POSITIVE	@cedarpoint if you visit four times the extra you would pay for a platinum is covered in free parking. #NoBrainer
NEGATIVE	*puts on skolas mask*I am the kell of kells
POSITIVE	I wanna be invested in something like the surgeons on Greys Anatomy are invested in surgery
POSITIVE	Check Out The #HOTTEST Girls at _ https://t.co/LA4XWa72eW  #FOLLOW @DrR0X @Sexiest_Hotties https://t.co/UPF32c70T3
NEGATIVE	If people don't like  alternative R&amp;B or R&amp;B/soul music...... They are missing the best of all songs....
POSITIVE	My problem is that I'll always be the one putting in more effort just to keep things going
NEGATIVE	@Hollie_Clayton happy bday hollz, sick as owt getting older isn't it, am 19 on thursday like the years are going so quickly x
POSITIVE	Are you ready for the simple truth behind Extraordinary results?  Register today! https://t.co/g15IETGehQ
NEGATIVE	___ u can't deny it, that moment when Lesnar bitch slapped Taker with the chair through the face was funny #HIAC
POSITIVE	@anthonyhc umm. Get home asap. There is a wasp in the bathroom!
NEGATIVE	NEWS: On the Charts: Pentatonix's Self-Titled LP Grabs Number One: A capella group Pentatonix scooped up... https://t.co/ReUb7fH3kC #GCPR
NEGATIVE	@TaylorDanae14 I answer the question lol it ain't half ass'd
NEGATIVE	@adamlevitan Are starters minutes limited in the first few games or will the studs still have their normal playing time?
POSITIVE	60. Lead singles from the 90's #KeepOne https://t.co/0yfii4fNjR
POSITIVE	Heyy...so im new to twitter! I love the janoskians! __ #janoskians @JaiBrooks1  @luke_brooks  @BrooksBeau @danielsahyounie  @JamesYamnnouni
NEGATIVE	THRUSH:Technological Hierarchy for the Removal of Undesirables and the Subjugation of Humanity
POSITIVE	@uGugu_oWhite I opened that angle because I don't know what the future holds, can't be certain of nothing
POSITIVE	Dentate labels secular hall the pharmaceutical thoroughgoingness: WwSNp https://t.co/QJygzMscZl
POSITIVE	Tori Kelly was hands down the best performance at the EMAs this year. Everyone on about Justin when his vocals are always weak live.
NEGATIVE	The Gospel Of Greed: How Sardar Biglari Paid Himself $34 Million Despite Lousy Fund Returns: Documents obtaine... https://t.co/IId3wzXeic
POSITIVE	an immense feeling of love and surge of creativity is the most amazing thing about existing.
NEGATIVE	ACCEPT - CANT STAND THE NIGHT https://t.co/hockfordrp via @YouTube
POSITIVE	How to #Report a #Fake Facebook account.1. Got the the #fake account's Facebook page and look for the 3 "dots"... https://t.co/Q1hdR5cgQu
NEGATIVE	@DevilsTerrace @MerlinUnited Well back him like any right minded red should! The bitter haters shouldn't be allowed within 100 miles of 1/2
POSITIVE	Dreka the luckiest, perfect man perfect booty __ https://t.co/t8nOWli3mH
NEGATIVE	@Wilfieboy99 I use my local parish or the DAV (which is a US military veteran org) as both my Dad &amp; father in law served.
NEGATIVE	@Longblonde88 @TheRightArticle i am old enough to remember the 1980s riots ,the police are more para military now.
NEGATIVE	@tiepod vs. the world https://t.co/zc5dVgijpu
NEGATIVE	I got to have some BBQ for lunch today with my buddy @Nick "the man behind the Fitness Summit" and sports nut. https://t.co/xWZzuyjCkJ
POSITIVE	Combine trade perquisite: private the triumph over programs and products on route to build up: mUSUL https://t.co/AFDFMGCEJ8
POSITIVE	Introducing the reset Vegas Play of the Day with Rangers at Orioles  []
POSITIVE	I was literally about to pass out on the bus
NEGATIVE	@BumbleCricket Major changes from the previous side, every time Eng travel to subcontinent. Always carry few subcontinent rookies here.
POSITIVE	My mom made me order food and she picked it up the lady on the phone asked me if I had a cold I said yeah then the lady told my mom she
NEGATIVE	@RichJava It might have been because she was an unrepentant slut who slept her way through the industry. But that۪s just my take_. :)
POSITIVE	If you are feeeling #Lonely , #AnaisXX is the solution !!https://t.co/Cm7K1JcD55@Teamhotzone @TheHardDepot https://t.co/JQsieFKuGv
POSITIVE	Everything that has happened to me this year has shaped me into a completely different person than I was at the beginning of the year.
POSITIVE	@JustStimming i'd be happy to read any and all materials! curious too if the boston chapter of @autselfadvocacy does youth work.
POSITIVE	@DJ900 the nicest thing northern land has to offer _
NEGATIVE	@espn I know you don't like the @Patriots but using our logo for the bengals bye week? https://t.co/NrRZuyRr2f
NEGATIVE	thanks for the follow back champ __ @robertbrantusa
POSITIVE	New Couple Alert  The Daily Show's Trevor Noah Is Reportedly Dating Model Jordyn Taylor! https://t.co/gCWuaNyDJW
POSITIVE	@softwarmground I agree that management does hold power over 1d but not enough to closet them like it's illegal in the us
POSITIVE	@justinbieber Artist of the year  #AMAs https://t.co/4LnTmGRrTU
NEGATIVE	(Assuming I don't completely flub the interview this week,) I WILL BE AT THE UVA GAME ON THE 7TH TO SUPPORT MY SCHOOL AND MY GUYS.
NEGATIVE	It takes me 621 licks to get to the center of a Tootsie Pop...on an unrelated note, my tongue and jaw are both about to cramp...
POSITIVE	Cant give you my attention 247 so stop acting so pissy if i dont talk to you all the time #yaysubtweeting _
NEGATIVE	@illamiina yes exactly as I would've done when elena was drowning. I don't see the difference.
NEGATIVE	The part 6 months in a clip https://t.co/6C0CfIhgM4
NEGATIVE	@BryanBroaddus Thought DC could have used PA more with the success of run game yesterday!
NEGATIVE	@SSBM_Kira You must praise the RNG Gods.. Ill definitely play if I make it in.
POSITIVE	@Nashgrier 14 DAYS UNTIL THE OUTFIEKD HOW YA FEELING NASH? I'M VERY EXCITED TO WATCH YOU GUYS ACT! #TheOutfieldMovie
NEGATIVE	@feedthedrummer Wouldn't stop the government making a new SI, of course. But Commons approval might now be tricky.
NEGATIVE	@ArashMarkazi agreed. if only they were in the east, haha.
POSITIVE	Good afternoon Facebook Family..... Please help HELP Me HELP the Abby Grace Foundation, Inc. collect new and... https://t.co/5cBQcqFdB0
NEGATIVE	@DanGoldgeier My bad, I figured clients who demand metrics &amp; tests out the wazoo would want proof for the crap being shoveled at them. Oops
POSITIVE	The world will not be destroyed by those who do evil, but by those who watch them without doing anything.
POSITIVE	Found a Transponder Snail!Candid shots of the Straw Hats on their new ship, Merry!#TreCru https://t.co/8jT26FXd2H
NEGATIVE	Read This Piece To Learn About The Stock Market - https://t.co/bv4fJ8a8UE https://t.co/ABPijLpNnf
POSITIVE	Curled up with my head on your chest it's the best remedy for the pain and the stress
NEGATIVE	Wish eSports was around during the Techmo Bowl years, and featured Techmo, because I would've cleaned up (#passtwo): https://t.co/NGYMkupKGR
NEGATIVE	@stilgherrian morning Stilgherrian did you see this from @the_intercept? https://t.co/9E97385Whs
POSITIVE	I want a Gold Note 5 is that really not coming to the US?!
NEGATIVE	@Everton @HenenDavid anywhere I can watch the match
NEGATIVE	They're shooting stars, a spectacular moment of light in the heavens, fleeting glimpse of eternity, and in a flash they're gone.
NEGATIVE	Just How Big is the WordPress Economy? https://t.co/EIZk0vFPvu  #web
NEGATIVE	The Impudence of Rabiu Kwakwanso and his Fulani brothers - by FFK: Written by Femi Fani-Kayode...Read below..I... https://t.co/DQjvewdpoH
NEGATIVE	What the fuck
POSITIVE	*calls work*me: I can't show up tomorrowwork: Whyme: There's been a death in the family https://t.co/PxhMFGbCaa
NEGATIVE	1 amazing follower in the last week and there will be more tomorrow. Growing with https://t.co/9itdyBebj7
POSITIVE	tbh the hardest and most stressful thing about college is still not knowing what I want to do
POSITIVE	It's a beautiful thing to be beautiful, not just in the way you look or what you say but rather in who you really are. Blessings.
POSITIVE	Idk maybe the overuse of products have women confused about their bodies
NEGATIVE	@TRPantherNation Brady and Rodgers have shown the same body language as cam but they are great leaders and cam is immature. How can that be?
NEGATIVE	I'm ready for the game tonight
NEGATIVE	@ImranKhanPTI KPK govt. shld imm.set up a media advisory/breifing cell to update ppl fm time to time on the latest collateral and human loss
POSITIVE	@DaDonDJSpyda thank u , I peeped the like _
POSITIVE	things you never hearabout the signs - koi-strology: Aries: They doubt themselves. They need reassurance... https://t.co/FHxvCIP5Wr
POSITIVE	@RoundhouseLDN up the ticket there? Just worrying I won't get in.
NEGATIVE	MonDay is Money Day. Never hate the first day of your lucky week. Say: I love Monday with all of its goodness.۝
POSITIVE	Another late evening at the library 'cause I put off work till the last min and - there's a girl from my group doing the same 2 tables over.
NEGATIVE	"This might be the most absurd thing you've heard_"That applies every time @MHarrisPerry talks.https://t.co/9rFp6eGh62 @TheRightScoop
POSITIVE	GOOD LUCKS TO THOSE WHO ARE GOING TO START THERE FINAL EXAMINATION "WRITE THEM LIKE IS YOUR LAST TIME" ALL  THE BEST
POSITIVE	FINALLY going to the gym__
POSITIVE	Forex jobber sameness indicates what indonesians are the present time agape inflowing equipment: SgKn https://t.co/4WOMiPJLWk
NEGATIVE	I hate when there enough coffee in the pot where you can have a couple cups, but you don't want to make another pot for 1 more cup. UGGGGGH
POSITIVE	@jilliiaaannn wtfffffff?! Literally the both of you ruined food for me
POSITIVE	She wanna lick the Molly off a me nigga
NEGATIVE	Remember when #Steelers were unhappy with #Patriots defensive line shift? The #Patriots got the #Jets_ https://t.co/mAhxpEv9NW
POSITIVE	@lysspojo your computer is acting up? Maybe it's the ghost in your room..
POSITIVE	@Jason2501 no no the world needs smart people to pass on good genes
NEGATIVE	The @BBC will go for views so will pick Fc United and Salford just because they already have a high profile.  https://t.co/FPoRudGVDN
POSITIVE	Yall really want women struggling how your daddies let your mom struggle??? BREAK THE CYCLE FAM. BE BETTER
NEGATIVE	i dont care what u all think, pierce the veil will always b one of my faves https://t.co/eGk2WnBBVD
NEGATIVE	The Gospel Of Greed: How Sardar Biglari Paid Himself $34 Million Despite Lousy Fund Returns: Documents obtaine... https://t.co/45301Xo3PG
POSITIVE	#NewRelease Falling Back Together by @suzecairns #OneClick and enter the #Giveaway  https://t.co/FA88lwxRJX https://t.co/tDR7pjYMR8
NEGATIVE	I'm at The Italian Coffe Company in Tulancingo, Hidalgo https://t.co/5viJZnziFI
POSITIVE	The boys are having dinner with their Mom tonight https://t.co/hfyc6hrYEr via @The_Autism_Dad
NEGATIVE	Check out the largest pink diamond to ever be auctioned, price tag starts at 15m: It's called a Rare 'Fancy V... https://t.co/00ZAue0wBk
NEGATIVE	It's night time already at the fountains in Kings Cross https://t.co/YO4PmhnIFB
POSITIVE	On what the occasion?? This is complicated ___ https://t.co/tAAfTOnPqq
POSITIVE	The feeling after a good shower
POSITIVE	Titan Books Mini Reviews #4  The Unnoticeables, Harrison Squared and... https://t.co/FZ9aH6zPGe on @bloglovin
POSITIVE	So,the only culprit in the form of Isabelle has gone quiet of course, having set everyone else off. You couldn't write the script. #McCann
NEGATIVE	@thejaxmalcolm @musicalchiu see the scenes we are in now...  https://t.co/WSCAtb2my4
NEGATIVE	@Schopptalk how many seasons in a row, have the Bills been forced to go to the 2nd or 3rd string QB? #whyus?
NEGATIVE	Learn the instructions on how to get a check
POSITIVE	#JusticeForVictoria and her 2.4 lines in the entire album
NEGATIVE	@D_4000 @wofa_slayzie @alrayaryee you be the 4th one?
POSITIVE	@Femibuster He's saying I went back and deleted tweets. I didn't. The entire conversation is still there
NEGATIVE	@VCUPav @AlienAiden And....... I stayed very well hydrated, @VCUPav made sure we had the fluids to get the win for the black team:-)
NEGATIVE	We aren't born special, no one is born special. We are all born with the opportunities to be special. Prove your worth to yourself.
NEGATIVE	The Truth About Those Chilling 'AHS' Opening Credits Isn't Scary At All https://t.co/5kZWCcvAlU #news
POSITIVE	SOS my eye hurts real bad. The only cure I see here is weed and chill.
POSITIVE	I'm pretty sure the last guy isn't even a real cardiologist. Looks kinda familiar though... https://t.co/qpChqz7CVi
POSITIVE	16 Magical Pumpkins All "Harry Potter" Fans Need To See https://t.co/yjUUNxWLmv #geekgirls #geek
NEGATIVE	@Jimbo_Simpson Football is so much more than a result. Especially the game on Saturday. 500 mile round trip to see Henderson on his arse? _ԍ
NEGATIVE	The same pac that wanted trump to donate to #wakeupamerica #pjnet #whyimnotvotingforhillary #USA  REALDONALDTRUMP _ https://t.co/5IV46WvPMc
NEGATIVE	If Allah permitting we can't destroy you from Outside I can from the inside.               https://t.co/95GSLb7kAE https://t.co/NWpL07H7rV
NEGATIVE	@TheChainsmokers Bouquet on rotation, I still find it funny that roses isn't mentioned in the song Roses lol , still a dope song tho
NEGATIVE	@JordanGower98 Hi mate, I'm glad we can feel the same way
NEGATIVE	A Saudi prince was caught in a huge drug bust at the Beirut airport https://t.co/ATWVVuztzl #Uncategorized https://t.co/K3GgdxMuoq
NEGATIVE	The Music Industry Hates Black People - RapRehab https://t.co/BxLqgbyB4V
POSITIVE	maybe i don't know you well but i enjoy your tweets and talks with u! one of the most precious ppl on my tlist! https://t.co/TZRmFmQSoi
POSITIVE	Labour will say they voted against the cuts - they didn't! Lying Labour and Lying Tories - come back Lib Dems all is forgiven! #tax credits
NEGATIVE	I'm a sample of the beautiful light God sets up in dark places to show others the way, rarely recognizing who they are. (say it to yourself)
POSITIVE	Girl if you don't get the fuck from me
POSITIVE	this may be the nicest sandwich I've ever had (I'm not paid by co op) (oh wait yeah I am) https://t.co/pQbzgGNoua
NEGATIVE	couple will automatically produce them in a child) is the real problem. And it is anti-black.
NEGATIVE	Kourtney Kardashian has the most precious children __
POSITIVE	@NiallOfficial hi is it possible Katy millar who is in the Newcastle crowd can get a happy 17th birthday today she's with Laura and Rebecca
NEGATIVE	@TheTodayShow @Wallabies @AllBlacks so excited that the final is being played in UK with two colonies showing the hosts how it's done :-)
POSITIVE	If @KianLawley is the quarterback, I'm definitely the wide receiver __ #KNJTAKEOVERMONTH #FootballPlayersInPublic https://t.co/iKMhSJ8V2B
NEGATIVE	@Yayyab @ey__ @Truants some of the best doofs this year
